Geneid,Genesymbol,Genebiotype,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S1,PC3_Normoxia_S2
ENSG00000213265,TSGA13,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213281,NRAS,protein_coding,5896,6344,5575,5955,1221,404,381,967
ENSG00000213297,ZNF625-ZNF20,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213316,LTC4S,protein_coding,8,7,13,23,0,1,0,2
ENSG00000213337,ANKRD39,protein_coding,81,77,82,114,10,6,11,32
ENSG00000213339,QTRT1,protein_coding,510,636,793,1399,173,80,162,422
ENSG00000213341,CHUK,protein_coding,1227,1396,1060,1101,268,82,62,282
ENSG00000213347,MXD3,protein_coding,377,371,288,511,112,54,77,167
ENSG00000213366,GSTM2,protein_coding,15,8,10,5,246,85,131,285
ENSG00000213380,COG8,protein_coding,700,1004,938,1362,160,51,88,242
ENSG00000213390,ARHGAP19,protein_coding,1305,1428,1575,1615,231,67,79,202
ENSG00000213397,HAUS7,protein_coding,9,14,22,24,4,0,1,5
ENSG00000213398,LCAT,protein_coding,2,5,4,5,54,29,32,79
ENSG00000213401,MAGEA12,protein_coding,1498,1771,1516,2038,0,0,0,0
ENSG00000213402,PTPRCAP,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213413,PVRIG,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213416,KRTAP4-12,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213417,KRTAP2-4,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213420,GPC2,protein_coding,425,456,122,236,46,17,26,48
ENSG00000213424,KRT222,protein_coding,2,0,0,0,0,0,0,1
ENSG00000213439,OR5AC1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213445,SIPA1,protein_coding,560,636,299,514,668,228,362,809
ENSG00000213462,ERV3-1,protein_coding,473,489,414,523,106,38,53,176
ENSG00000213463,SYNJ2BP,protein_coding,3484,4397,4976,5085,3247,1169,1465,3896
ENSG00000213465,ARL2,protein_coding,476,561,586,977,563,235,439,918
ENSG00000213471,TTLL13,protein_coding,1,2,1,5,4,0,0,3
ENSG00000213512,GBP7,protein_coding,0,0,2,0,0,0,0,1
ENSG00000213516,RBMXL1,protein_coding,1620,2015,2329,2640,1266,469,495,1516
ENSG00000213523,SRA1,protein_coding,740,915,815,1130,410,123,178,463
ENSG00000213533,STIMATE,protein_coding,59,69,50,74,35,16,28,60
ENSG00000213551,DNAJC9,protein_coding,1208,1534,1410,1559,3542,1176,1437,3835
ENSG00000213563,C8orf82,protein_coding,488,615,481,779,214,72,147,284
ENSG00000213578,CPLX3,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213585,VDAC1,protein_coding,26376,30726,25886,28146,6781,2196,1718,4568
ENSG00000213588,ZBTB9,protein_coding,397,498,532,723,266,107,267,594
ENSG00000213593,TMX2,protein_coding,4981,6134,5766,7299,334,104,164,528
ENSG00000213614,HEXA,protein_coding,637,692,673,692,0,0,0,0
ENSG00000213619,NDUFS3,protein_coding,1234,1656,1368,2211,532,190,213,572
ENSG00000213625,LEPROT,protein_coding,1063,1154,1079,1222,1939,667,755,1985
ENSG00000213626,LBH,protein_coding,4,1,1,41,279,101,32,84
ENSG00000213638,ADAT3,protein_coding,55,101,45,94,10,5,12,13
ENSG00000213639,PPP1CB,protein_coding,9951,11210,9136,9976,3359,1119,909,2653
ENSG00000213648,SULT1A4,protein_coding,1,3,0,2,0,0,1,0
ENSG00000213654,GPSM3,protein_coding,17,32,5,13,129,51,59,204
ENSG00000213658,LAT,protein_coding,7,11,14,9,4,4,4,5
ENSG00000213672,NCKIPSD,protein_coding,2136,2472,1107,1713,1127,388,282,743
ENSG00000213676,ATF6B,protein_coding,902,1053,1142,1641,1097,463,560,1647
ENSG00000213689,TREX1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213694,S1PR3,protein_coding,1264,1426,224,257,440,116,206,631
ENSG00000213699,SLC35F6,protein_coding,1211,1447,1106,1613,708,276,329,874
ENSG00000213714,FAM209B,protein_coding,0,1,2,0,2,0,1,1
ENSG00000213719,CLIC1,protein_coding,2979,3538,3710,5888,5877,2059,2227,5682
ENSG00000213722,DDAH2,protein_coding,667,778,394,664,228,73,109,223
ENSG00000213741,RPS29,protein_coding,4804,5854,7412,12752,3018,1112,1227,2872
ENSG00000213759,UGT2B11,protein_coding,1104,1414,1788,2159,0,0,1,0
ENSG00000213760,ATP6V1G2,protein_coding,73,69,76,102,4,3,2,8
ENSG00000213762,ZNF134,protein_coding,1369,1671,1432,1620,816,279,302,957
ENSG00000213780,GTF2H4,protein_coding,23,23,8,17,13,4,5,11
ENSG00000213782,DDX47,protein_coding,46,43,37,47,38,16,23,55
ENSG00000213793,ZNF888,protein_coding,410,477,671,759,265,113,145,434
ENSG00000213799,ZNF845,protein_coding,672,780,699,626,1039,394,482,1240
ENSG00000213809,KLRK1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213822,CEACAM18,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213853,EMP2,protein_coding,1666,1899,1632,1955,2053,706,648,1938
ENSG00000213859,KCTD11,protein_coding,1279,1252,568,780,689,303,100,245
ENSG00000213886,UBD,protein_coding,0,0,0,1,0,1,0,0
ENSG00000213889,PPM1N,protein_coding,56,48,17,21,31,7,11,24
ENSG00000213892,CEACAM16,protein_coding,0,0,0,0,2,0,0,2
ENSG00000213901,SLC23A3,protein_coding,17,39,20,28,5,3,5,3
ENSG00000213903,LTB4R,protein_coding,728,918,755,775,89,23,33,113
ENSG00000213906,LTB4R2,protein_coding,179,256,150,198,27,12,24,53
ENSG00000213918,DNASE1,protein_coding,4291,4317,1385,1896,187,56,110,218
ENSG00000213920,MDP1,protein_coding,3,3,1,3,3,1,1,2
ENSG00000213921,LEUTX,protein_coding,0,0,0,2,0,0,0,0
ENSG00000213923,CSNK1E,protein_coding,2090,2327,1825,2564,881,309,377,935
ENSG00000213927,CCL27,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213928,IRF9,protein_coding,172,201,161,167,126,59,34,111
ENSG00000213930,GALT,protein_coding,226,271,219,312,46,17,35,84
ENSG00000213931,HBE1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000213934,HBG1,protein_coding,0,0,0,1,0,0,0,0
ENSG00000213937,CLDN9,protein_coding,4,5,5,13,2,0,1,0
ENSG00000213949,ITGA1,protein_coding,101,177,300,273,1034,339,250,683
ENSG00000213965,NUDT19,protein_coding,943,1102,1258,1708,99,27,39,128
ENSG00000213967,ZNF726,protein_coding,350,416,540,459,14,2,9,29
ENSG00000213973,ZNF99,protein_coding,51,48,61,46,0,0,0,0
ENSG00000213977,TAX1BP3,protein_coding,192,199,91,140,85,31,45,73
ENSG00000213983,AP1G2,protein_coding,5008,5266,3243,4869,1169,454,433,1153
ENSG00000213988,ZNF90,protein_coding,4,3,1,1,0,0,0,0
ENSG00000213995,NAXD,protein_coding,1245,1329,1032,1473,150,40,65,144
ENSG00000213996,TM6SF2,protein_coding,0,0,0,0,0,0,0,1
ENSG00000213999,MEF2B,protein_coding,5,2,1,8,5,0,3,11
ENSG00000214013,GANC,protein_coding,506,599,416,483,308,98,137,370
ENSG00000214021,TTLL3,protein_coding,2385,2441,1329,1587,46,21,18,60
ENSG00000214022,REPIN1,protein_coding,4977,5473,4715,6490,1060,392,658,1678
ENSG00000214026,MRPL23,protein_coding,34,24,46,61,8,1,2,14
ENSG00000214029,ZNF891,protein_coding,1061,1333,1038,1179,193,58,87,263
ENSG00000214042,IFNA7,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214046,SMIM7,protein_coding,1297,1511,1359,1883,590,187,261,703
ENSG00000214050,FBXO16,protein_coding,332,427,609,666,99,39,65,157
ENSG00000214063,TSPAN4,protein_coding,197,205,162,262,349,164,240,525
ENSG00000214078,CPNE1,protein_coding,1518,1612,1291,2021,3745,1271,1329,3417
ENSG00000214087,ARL16,protein_coding,570,669,478,656,238,79,106,247
ENSG00000214097,SMCO1,protein_coding,0,0,0,1,0,0,0,0
ENSG00000214102,WEE2,protein_coding,0,1,2,1,2,0,0,0
ENSG00000214107,MAGEB1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214113,LYRM4,protein_coding,494,587,695,884,702,249,279,767
ENSG00000214114,MYCBP,protein_coding,738,864,947,976,500,147,151,465
ENSG00000214128,TMEM213,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214140,PRCD,protein_coding,0,0,0,0,279,104,94,264
ENSG00000214160,ALG3,protein_coding,2055,2176,2447,3638,1917,761,906,2762
ENSG00000214193,SH3D21,protein_coding,978,1017,372,525,296,144,53,96
ENSG00000214194,SMIM30,protein_coding,1294,1377,1730,1902,603,219,278,799
ENSG00000214212,C19orf38,protein_coding,8,14,13,22,3,2,5,10
ENSG00000214216,IQCJ,protein_coding,0,0,0,0,443,141,58,133
ENSG00000214226,C17orf67,protein_coding,148,166,176,215,81,21,36,86
ENSG00000214237,MINDY4B,protein_coding,1,0,0,0,0,0,0,0
ENSG00000214253,FIS1,protein_coding,2429,2840,2543,4068,678,232,352,860
ENSG00000214265,"",protein_coding,0,0,0,0,0,0,0,0
ENSG00000214274,ANG,protein_coding,225,237,185,280,127,47,28,81
ENSG00000214279,SCART1,protein_coding,117,69,45,42,11,3,3,15
ENSG00000214285,NPS,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214290,POU2AF3,protein_coding,9,12,46,27,10,4,8,22
ENSG00000214300,SPDYE3,protein_coding,0,0,1,0,0,0,0,0
ENSG00000214309,MBLAC1,protein_coding,112,86,89,126,20,6,9,10
ENSG00000214324,PRR23E,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214336,FOXI3,protein_coding,0,0,0,2,0,0,0,0
ENSG00000214338,MTCL3,protein_coding,0,0,0,0,4,0,2,5
ENSG00000214357,NEURL1B,protein_coding,604,574,554,645,94,48,58,112
ENSG00000214360,EFCAB9,protein_coding,0,0,0,0,1,0,0,0
ENSG00000214367,HAUS3,protein_coding,234,275,227,292,87,35,43,119
ENSG00000214376,VSTM5,protein_coding,2,0,0,0,11,6,13,21
ENSG00000214402,LCNL1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214413,BBIP1,protein_coding,1281,1422,1229,1277,434,154,177,428
ENSG00000214414,TRIM77,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214415,GNAT3,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214435,AS3MT,protein_coding,0,1,0,2,0,0,0,0
ENSG00000214447,FAM187A,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214456,PLIN5,protein_coding,4,0,3,0,2,3,2,12
ENSG00000214491,SEC14L6,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214510,SPINK13,protein_coding,0,1,0,0,2,4,0,4
ENSG00000214511,HIGD1C,protein_coding,0,0,0,2,0,0,0,0
ENSG00000214513,NOTO,protein_coding,0,0,0,0,0,0,1,1
ENSG00000214517,PPME1,protein_coding,4981,6083,3273,4154,3548,1219,840,2114
ENSG00000214518,KRTAP2-2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214530,STARD10,protein_coding,1184,1454,823,1515,638,222,311,815
ENSG00000214558,ZC3H11C,protein_coding,36,28,15,23,6,4,1,6
ENSG00000214562,NUTM2D,protein_coding,8,22,14,30,10,1,1,18
ENSG00000214575,CPEB1,protein_coding,3,5,5,5,119,45,39,90
ENSG00000214595,EML6,protein_coding,362,434,115,129,110,37,44,118
ENSG00000214642,DEFB113,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214652,ZNF727,protein_coding,107,153,138,149,0,0,0,0
ENSG00000214654,B3GALT9,protein_coding,511,603,771,880,97,59,57,123
ENSG00000214655,ZSWIM8,protein_coding,4910,5519,2451,3314,4118,1455,1443,4038
ENSG00000214681,IQCF5,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214686,IQCF6,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214688,C10orf105,protein_coding,2,0,0,0,0,0,0,0
ENSG00000214694,ARHGEF33,protein_coding,9,7,4,1,5,3,1,4
ENSG00000214700,C12orf71,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214706,IFRD2,protein_coding,1612,2047,1404,2140,460,153,279,643
ENSG00000214711,CAPN14,protein_coding,39,30,21,17,7,6,7,10
ENSG00000214717,ZBED1,protein_coding,1093,1326,1390,1893,107,36,62,168
ENSG00000214736,TOMM6,protein_coding,27,20,15,8,4,4,2,5
ENSG00000214753,HNRNPUL2,protein_coding,1291,1475,1422,1773,222,79,88,216
ENSG00000214756,CSKMT,protein_coding,171,238,326,373,49,21,33,75
ENSG00000214782,MS4A18,protein_coding,1,7,9,7,0,0,0,0
ENSG00000214787,MS4A4E,protein_coding,1,4,2,1,3,1,0,0
ENSG00000214814,FER1L6,protein_coding,18,12,22,22,4,2,3,3
ENSG00000214819,CDRT15L2,protein_coding,0,0,0,0,0,0,0,1
ENSG00000214827,MTCP1,protein_coding,158,165,150,142,16,10,8,22
ENSG00000214842,RAD51AP2,protein_coding,0,2,0,0,0,0,0,0
ENSG00000214860,EVPLL,protein_coding,0,1,0,1,0,0,0,1
ENSG00000214866,DCDC2C,protein_coding,1,6,1,3,4,6,0,0
ENSG00000214872,SMTNL1,protein_coding,0,3,0,0,0,0,1,0
ENSG00000214891,TRIM64C,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214897,PNMA6E,protein_coding,0,0,0,1,0,0,0,0
ENSG00000214929,SPATA31D1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214940,NPIPA8,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214941,ZSWIM7,protein_coding,1038,1130,1046,1327,61,27,42,115
ENSG00000214943,GPR33,protein_coding,0,0,0,0,0,0,0,0
ENSG00000214944,ARHGEF28,protein_coding,35,49,55,95,950,282,380,1173
ENSG00000214946,TBC1D26,protein_coding,1,0,0,2,0,0,0,0
ENSG00000214954,LRRC69,protein_coding,21,35,21,20,35,13,17,50
ENSG00000214960,CRPPA,protein_coding,0,2,1,2,18,10,12,29
ENSG00000214967,NPIPA7,protein_coding,42,42,39,45,6,0,0,1
ENSG00000214978,GSG1L2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215009,ACSM4,protein_coding,0,0,0,1,0,0,0,0
ENSG00000215012,RTL10,protein_coding,2064,2398,2038,2142,277,109,178,453
ENSG00000215018,COL28A1,protein_coding,41,49,31,45,1,1,0,0
ENSG00000215021,PHB2,protein_coding,7996,8882,8164,11021,2510,926,1570,3748
ENSG00000215029,TCP11X2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215041,NEURL4,protein_coding,1878,2381,1483,1799,65,21,46,114
ENSG00000215045,GRID2IP,protein_coding,45,51,47,43,0,0,0,0
ENSG00000215113,CXorf49B,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215114,UBXN2B,protein_coding,2914,3249,2903,2967,1048,362,390,1035
ENSG00000215115,CXorf49,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215126,ZNG1F,protein_coding,141,338,148,179,23,7,7,26
ENSG00000215131,C16orf90,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215148,PRSS41,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215156,"",protein_coding,0,1,0,2,0,0,0,0
ENSG00000215174,NLRP2B,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215182,MUC5AC,protein_coding,22,19,11,17,16,4,13,19
ENSG00000215183,MSMP,protein_coding,0,1,0,0,3529,1365,1510,4303
ENSG00000215186,GOLGA6B,protein_coding,7,6,6,3,0,0,0,1
ENSG00000215187,CIMIP2B,protein_coding,59,52,69,86,1,2,4,6
ENSG00000215193,PEX26,protein_coding,1987,2328,1951,2522,852,298,391,1002
ENSG00000215203,GRXCR1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215217,CFAP90,protein_coding,0,0,2,2,0,0,1,0
ENSG00000215218,UBE2QL1,protein_coding,23,20,1,3,377,129,145,387
ENSG00000215251,FASTKD5,protein_coding,1513,1986,1611,1657,557,158,201,664
ENSG00000215252,GOLGA8B,protein_coding,1311,1386,967,1029,209,50,69,156
ENSG00000215262,KCNU1,protein_coding,9,5,70,105,1,2,3,15
ENSG00000215269,GAGE12G,protein_coding,3,2,5,5,0,0,0,0
ENSG00000215274,GAGE10,protein_coding,4,11,3,11,0,0,0,0
ENSG00000215277,RNF212B,protein_coding,0,0,2,1,1,0,2,2
ENSG00000215301,DDX3X,protein_coding,20808,24804,16858,17122,4824,1177,1191,3333
ENSG00000215305,VPS16,protein_coding,1003,1209,978,1455,276,96,172,436
ENSG00000215343,ZNF705D,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215354,FAM90A24,protein_coding,1,0,2,0,0,0,0,0
ENSG00000215356,ZNF705B,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215371,DEFB108C,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215372,ZNF705G,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215373,FAM90A5,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215375,MYL5,protein_coding,553,673,460,730,17,9,16,36
ENSG00000215397,SCRT2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215421,ZNF407,protein_coding,572,719,715,686,137,40,48,178
ENSG00000215440,NPEPL1,protein_coding,306,330,262,321,62,23,37,86
ENSG00000215454,KRTAP10-4,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215455,KRTAP10-1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215472,RPL17-C18orf32,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215474,SKOR2,protein_coding,0,0,0,0,1,0,0,0
ENSG00000215475,SIAH3,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215529,EFCAB8,protein_coding,1,6,3,7,16,4,3,9
ENSG00000215545,DEFB116,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215547,DEFB115,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215568,GAB4,protein_coding,0,4,0,0,0,0,0,0
ENSG00000215595,C20orf202,protein_coding,1,0,3,0,4,1,0,2
ENSG00000215612,HMX1,protein_coding,4,2,0,3,102,29,59,140
ENSG00000215644,GCGR,protein_coding,3,4,1,1,0,0,0,0
ENSG00000215695,RSC1A1,protein_coding,1,2,0,1,1,0,0,1
ENSG00000215704,CELA2B,protein_coding,0,0,1,0,0,0,0,0
ENSG00000215712,TMEM242,protein_coding,493,570,734,848,271,83,108,251
ENSG00000215717,TMEM167B,protein_coding,1912,1941,2130,2565,959,319,351,986
ENSG00000215784,FAM72D,protein_coding,63,65,82,98,99,32,44,104
ENSG00000215788,TNFRSF25,protein_coding,97,69,71,95,246,109,59,172
ENSG00000215817,ZC3H11B,protein_coding,22,31,24,24,15,4,6,8
ENSG00000215845,TSTD1,protein_coding,1075,1197,1258,1959,9,1,3,10
ENSG00000215853,RPTN,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215883,CYB5RL,protein_coding,630,718,964,1285,96,39,94,241
ENSG00000215906,LACTBL1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000215910,C1orf167,protein_coding,10,6,0,5,0,0,0,1
ENSG00000215912,TTC34,protein_coding,123,132,61,75,44,18,29,97
ENSG00000215915,ATAD3C,protein_coding,190,243,118,114,3,3,4,16
ENSG00000216490,IFI30,protein_coding,2,2,2,7,4,0,2,8
ENSG00000216588,IGSF23,protein_coding,0,0,0,0,5,1,4,5
ENSG00000216649,GAGE12E,protein_coding,0,2,0,0,0,0,0,0
ENSG00000216921,FAM240C,protein_coding,0,0,0,0,0,0,0,0
ENSG00000216937,CCDC7,protein_coding,235,271,180,176,889,298,258,686
ENSG00000217128,FNIP1,protein_coding,1558,1811,1600,1512,2190,698,697,1742
ENSG00000217236,SP9,protein_coding,114,153,110,122,0,0,0,0
ENSG00000217442,SYCE3,protein_coding,312,363,449,692,0,0,0,0
ENSG00000217555,CKLF,protein_coding,146,179,223,294,24,8,13,54
ENSG00000217930,PAM16,protein_coding,52,54,91,120,9,2,2,12
ENSG00000218305,CDC14C,protein_coding,0,0,0,0,1,1,0,6
ENSG00000218336,TENM3,protein_coding,7,9,0,8,1056,321,402,1025
ENSG00000218739,CEBPZOS,protein_coding,4823,5083,4869,5594,2526,960,779,2307
ENSG00000218819,TDRD15,protein_coding,0,0,0,0,0,0,0,0
ENSG00000218823,PAPOLB,protein_coding,0,2,0,0,0,0,0,1
ENSG00000218891,ZNF579,protein_coding,293,271,155,287,97,36,57,112
ENSG00000219073,CELA3B,protein_coding,0,0,0,0,2,1,0,0
ENSG00000219200,RNASEK,protein_coding,75,92,64,59,28,10,12,51
ENSG00000219435,CATSPERZ,protein_coding,0,0,0,0,0,0,0,2
ENSG00000219438,TAFA5,protein_coding,5,3,2,5,0,0,0,0
ENSG00000219481,NBPF1,protein_coding,1468,1579,958,1379,345,186,153,611
ENSG00000219545,UMAD1,protein_coding,542,642,853,945,259,115,125,346
ENSG00000219607,PPP1R3G,protein_coding,2,0,0,3,145,57,22,48
ENSG00000219626,FAM228B,protein_coding,209,244,463,465,67,27,37,110
ENSG00000220008,LINGO3,protein_coding,114,122,36,53,25,10,2,6
ENSG00000220201,ZGLP1,protein_coding,65,86,124,133,19,5,18,58
ENSG00000220205,VAMP2,protein_coding,1315,1439,1186,2103,167,56,87,267
ENSG00000220948,TRIM51G,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221813,OR6B1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221818,EBF2,protein_coding,379,365,72,87,11,0,1,3
ENSG00000221821,PEX39,protein_coding,92,137,103,190,26,13,27,46
ENSG00000221823,PPP3R1,protein_coding,1470,1630,1421,1667,639,175,241,636
ENSG00000221826,PSG3,protein_coding,0,0,0,0,0,0,0,1
ENSG00000221829,FANCG,protein_coding,726,850,855,1096,318,141,172,467
ENSG00000221836,OR2A5,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221837,KRTAP10-9,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221838,AP4M1,protein_coding,429,491,315,520,96,45,42,124
ENSG00000221840,OR4A5,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221843,SPATA31H1,protein_coding,2,4,5,5,6,3,3,2
ENSG00000221852,KRTAP1-5,protein_coding,0,0,0,0,0,0,2,0
ENSG00000221855,TAS2R41,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221858,OR2A12,protein_coding,0,0,0,0,0,0,0,1
ENSG00000221859,KRTAP10-10,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221864,KRTAP12-2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221866,PLXNA4,protein_coding,7,6,14,12,218,61,56,205
ENSG00000221867,MAGEA3,protein_coding,2019,2407,2438,3005,0,0,0,0
ENSG00000221869,CEBPD,protein_coding,376,459,319,492,24,13,26,38
ENSG00000221874,ZNF816-ZNF321P,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221878,PSG7,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221880,KRTAP1-3,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221882,OR3A2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221886,FAM200C,protein_coding,354,403,526,543,362,135,120,288
ENSG00000221887,HMSD,protein_coding,0,0,0,0,27,15,12,35
ENSG00000221888,OR1C1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221890,NPTXR,protein_coding,921,1031,665,1389,341,94,112,336
ENSG00000221900,POM121L12,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221909,FAM200A,protein_coding,603,689,684,715,245,86,79,237
ENSG00000221910,OR2F2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221914,PPP2R2A,protein_coding,13050,14109,7991,8092,1957,595,327,880
ENSG00000221916,C19orf73,protein_coding,106,88,85,89,13,3,9,21
ENSG00000221923,ZNF880,protein_coding,446,570,693,827,30,14,25,27
ENSG00000221926,TRIM16,protein_coding,413,468,535,666,177,50,105,242
ENSG00000221931,OR6X1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221932,HEPN1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221933,OR2A25,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221937,TAS2R40,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221938,OR2A14,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221944,TIGD1,protein_coding,805,840,1239,1419,195,81,139,376
ENSG00000221946,FXYD7,protein_coding,0,0,2,0,0,2,1,0
ENSG00000221947,XKR9,protein_coding,200,229,214,240,17,6,6,13
ENSG00000221954,OR4C12,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221955,SLC12A8,protein_coding,439,566,845,1115,15,5,17,48
ENSG00000221957,KIR2DS4,protein_coding,0,2,0,0,0,0,0,0
ENSG00000221963,APOL6,protein_coding,119,167,371,420,707,249,495,1420
ENSG00000221968,FADS3,protein_coding,615,669,475,767,564,215,238,666
ENSG00000221970,OR2A1,protein_coding,0,0,2,0,0,0,0,0
ENSG00000221977,OR4E2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221978,CCNL2,protein_coding,7706,7913,5008,6094,2624,847,909,2270
ENSG00000221983,UBA52,protein_coding,6934,7972,8532,13784,2942,1082,1325,3321
ENSG00000221986,MYBPHL,protein_coding,1,3,2,1,0,0,0,0
ENSG00000221988,PPT2,protein_coding,134,124,65,137,423,144,159,482
ENSG00000221989,OR2A2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000221994,ZNF630,protein_coding,0,0,0,0,64,23,35,82
ENSG00000221996,OR52B4,protein_coding,0,0,0,0,0,0,0,0
ENSG00000222009,BTBD19,protein_coding,50,47,60,92,5,1,6,6
ENSG00000222011,FAM185A,protein_coding,556,649,651,717,101,33,64,153
ENSG00000222014,RAB6C,protein_coding,230,264,718,776,15,7,4,10
ENSG00000222018,C21orf140,protein_coding,0,0,0,0,0,0,0,0
ENSG00000222028,PSMB11,protein_coding,0,0,0,1,5,2,0,1
ENSG00000222036,POTEM,protein_coding,0,0,3,2,0,0,0,0
ENSG00000222038,POTEJ,protein_coding,37,42,52,40,1,0,0,2
ENSG00000222046,DCDC2B,protein_coding,0,3,1,1,0,0,0,0
ENSG00000223350,IGLV9-49,IG_V_gene,0,0,0,0,0,0,0,0
ENSG00000223417,TRIM49D1,protein_coding,98,250,5,2,0,0,0,0
ENSG00000223443,USP17L2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000223496,EXOSC6,protein_coding,932,1144,1290,1776,397,133,205,545
ENSG00000223501,VPS52,protein_coding,3127,3420,2894,4139,485,165,236,633
ENSG00000223510,CDRT15,protein_coding,0,0,0,0,0,0,0,0
ENSG00000223547,ZNF844,protein_coding,188,286,444,536,81,30,57,129
ENSG00000223569,USP17L15,protein_coding,0,0,0,0,0,0,0,0
ENSG00000223572,CKMT1A,protein_coding,293,368,361,641,16,2,15,26
ENSG00000223573,TINCR,protein_coding,5,11,10,6,51,23,16,40
ENSG00000223591,CENPVL1,protein_coding,0,0,0,0,0,0,0,0
ENSG00000223601,EBLN1,protein_coding,0,0,0,0,0,0,0,1
ENSG00000223609,HBD,protein_coding,0,0,0,0,0,0,0,0
ENSG00000223611,SUPT20HL2,protein_coding,0,0,0,0,0,0,0,0
ENSG00000223614,ZNF735,protein_coding,0,0,0,0,0,0,0,0
ENSG00000223638,RFPL4A,protein_coding,0,0,0,5,16,6,11,21
ENSG00000223648,IGHV3-64,IG_V_gene,0,0,0,0,0,0,0,0
ENSG00000223658,C1GALT1C1L,protein_coding,0,0,0,0,0,0,0,0
